"id","ativo","name","tipo","timeframe","setup","identificadoEm","analise","nivelDeEntrada","stopLoss","filePath","nivelDeAlvo","periodoDeAlvo","tipoMercado","userId","profit","createdAt","mt5_order","mt5_ticket","status","riscoLoss","riscoProfit","type"
"606787978310184301_market",AUDCAD,Australian Dollar vs Canadian Dollar,venda,"60",Canal ascendente,2025-09-10 09:05:43.790,Canal ascendente identificado(a) em 9/10 09:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.9125 no próximo intervalo de 10 horas.,0.91434,0.9155,https://component.autochartist.com/to/resources/charts/ChartPattern_606787978310184301.png?account_type=LIVE&broker_id=958&expire=1757754342&locale=pt-BR&user=BlackBots&token=fef2e8f95a258f5086b8cc5b2f6ff706&width=240&height=180,0.9125,"10 horas",Internacional,BlackBots - Trade Ideas,-99.68,2025-09-10 09:05:43.791,"177724990","148088600",FECHADO,99.66,158.08,A mercado
"606785164743105301_pending",META.US,Meta Platforms Inc,compra,"1440",Canal ascendente,2025-09-10 13:31:13.619,Canal ascendente identificado(a) em 9/9 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 860.0399 no próximo intervalo de 22 dias.,766.145,722.165,https://component.autochartist.com/to/resources/charts/ChartPattern_606785164743105301.png?account_type=LIVE&broker_id=958&expire=1757770271&page_offset=20&locale=pt-BR&user=BlackBots&token=b0dcb06c1e62897a8c766d4f5bb341f3&width=240&height=180,860.0399,"22 dias",Internacional,BlackBots - Trade Ideas,,2025-09-10 13:31:13.620,"177777256","0",ABERTO,101.15,215.96,Apregoado
"606785146119644303_pending",EURAUD,Euro vs Australian Dollar,venda,"1440",Sustentação,2025-09-09 21:02:52.581,Rompeu o nível de Sustentação de 1.7800 em 9/9 21:00. Previsão de possível movimento de baixa no próximo intervalo de 4 dias até 1.7676.,1.7782,1.7854,https://component.autochartist.com/to/resources/charts/KeyLevel_606785146119644303.png?account_type=LIVE&broker_id=958&expire=1757710970&locale=pt-BR&user=BlackBots&token=eff31cb690674f5ef13ae8433410df05&width=240&height=180,1.7676,"4 dias",Internacional,BlackBots - Trade Ideas,147.68,2025-09-09 21:02:52.582,"177638093","0",FECHADO,99.51,146.5,Apregoado
"606784671166382303_pending",EURUSD,Euro vs US Dollar,venda,"60",Sustentação,2025-09-10 00:08:04.547,Aproximando-se do nível de Sustentação de 1.1638 identificado em 9/9 19:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1.1638 no próximo intervalo de 1 dia.,1.1707,1.1735,https://component.autochartist.com/to/resources/charts/KeyLevel_606784671166382303.png?account_type=LIVE&broker_id=958&expire=1757722079&page_offset=20&locale=pt-BR&user=BlackBots&token=93f9610300e04d5a45a629c2d577c259&width=240&height=180,1.1638,"1 dia",Internacional,BlackBots - Trade Ideas,20.16,2025-09-10 00:08:04.547,"177652666","0",EXPIRADA,100.8,248.4,Apregoado
"606787033880182301_market",AUS200,S&P/ASX200 Index,compra,"240",Triângulo,2025-09-10 05:03:40.873,"Triângulo rompeu a linha de resistência em 9/10 05:00. Previsão de possível movimento de alta no próximo intervalo de 2 dias até 8,877.25.",8828.1,8785.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606787033880182301.png?account_type=LIVE&broker_id=958&expire=1757739819&locale=pt-BR&user=BlackBots&token=74794771ca829c99cf8c9a787e2a2e0a&width=240&height=180,8877.25,"2 dias",Internacional,BlackBots - Trade Ideas,-99.28,2025-09-10 05:03:40.874,"177688703","148056433",FECHADO,99.26,113.7,A mercado
"606792932575555301_pending",XAUUSD,Gold vs US Dollar,venda,"60",Canal descendente,2025-09-11 06:03:14.934,"Canal descendente identificado(a) em 9/11 06:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 3,574.57 no próximo intervalo de 13 horas.",3623.12,3649.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606792932575555301.png?account_type=LIVE&broker_id=958&expire=1757829793&locale=pt-BR&user=BlackBots&token=b532552fee7afad34fbd2e8fb0a075d8&width=240&height=180,3574.57,"13 horas",Internacional,BlackBots - Trade Ideas,-41.28,2025-09-11 06:03:14.935,"177907909","0",EXPIRADA,104.32,194.2,Apregoado
"606790826475092301_market",XAUUSD,Gold vs US Dollar,venda,"240",Triângulo,2025-09-10 22:02:01.401,"Triângulo rompeu a linha de suporte em 9/10 21:00. Previsão de possível movimento de baixa no próximo intervalo de 22 horas até 3,607.38.",3643.29,3655.43,https://component.autochartist.com/to/resources/charts/ChartPattern_606790826475092301.png?account_type=LIVE&broker_id=958&expire=1757800919&locale=pt-BR&user=BlackBots&token=5d7b442a0103f60ae6cfe3d1a293e022&width=240&height=180,3607.38,"22 horas",Internacional,BlackBots - Trade Ideas,47.76,2025-09-10 22:02:01.414,"177843917","148192982",EXPIRADA,97.12,287.28,A mercado
"606794824942128301_pending",HK50,Hang Seng,compra,"60",Triângulo,2025-09-11 14:08:52.313,"Triângulo rompeu a linha de resistência em 9/11 14:00. Previsão de possível movimento de alta no próximo intervalo de 7 horas até 26,447.6.",26210.9,26059.5,https://component.autochartist.com/to/resources/charts/ChartPattern_606794824942128301.png?account_type=LIVE&broker_id=958&expire=1757858929&locale=pt-BR&user=BlackBots&token=7b982df1a3317b5cd8cdc7c30337a171&width=240&height=180,26447.6,"7 horas",Internacional,BlackBots - Trade Ideas,0.0,2025-09-11 14:08:52.314,"178163329","0",EXPIRADA,101.08,158.01,Apregoado
"606788921253453301_pending",GBPJPY,Great Britain Pound vs Japanese Yen,compra,"240",Triângulo Ascendente,2025-09-10 13:03:29.218,Triângulo Ascendente identificado(a) em 9/10 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 200.44 no próximo intervalo de 2 dias.,199.71,198.79,https://component.autochartist.com/to/resources/charts/ChartPattern_606788921253453301.png?account_type=LIVE&broker_id=958&expire=1757768606&locale=pt-BR&user=BlackBots&token=998f985d1bbedcfc40050b0e19a83bee&width=240&height=180,200.44,"2 dias",Internacional,BlackBots - Trade Ideas,78.97,2025-09-10 13:03:29.218,"177772242","0",FECHADO,99.77,79.17,Apregoado
"606783252300996301_market",USDMXN,US Dollar vs Mexican Peso,compra,"60",Flâmula,2025-09-09 13:03:54.727,Flâmula rompeu a linha de resistência em 9/9 13:00. Previsão de possível movimento de alta no próximo intervalo de 8 horas até 18.689.,18.64213,18.583,https://component.autochartist.com/to/resources/charts/ChartPattern_606783252300996301.png?account_type=LIVE&broker_id=958&expire=1757682233&locale=pt-BR&user=BlackBots&token=652b8697c28b9b647db4d6d3134292b5&width=240&height=180,18.689,"8 horas",Internacional,BlackBots - Trade Ideas,-45.81,2025-09-09 13:03:54.727,"177518815","147916853",EXPIRADA,98.64,77.74,A mercado
"606777597813823301_pending",EURAUD,Euro vs Australian Dollar,venda,"240",Cabeça e Ombros,2025-09-09 05:08:12.998,Cabeça e Ombros rompeu a linha de suporte em 9/8 13:00. Previsão de possível movimento de baixa no próximo intervalo de 6 dias até 1.7760.,1.7798,1.7914,https://component.autochartist.com/to/resources/charts/ChartPattern_606777597813823301.png?account_type=LIVE&broker_id=958&expire=1757653687&page_offset=40&locale=pt-BR&user=BlackBots&token=ec1090e5ba934616141e7eea4d13ade1&width=240&height=180,1.776,"6 dias",Internacional,BlackBots - Trade Ideas,32.54,2025-09-09 05:08:12.998,"177432879","0",FECHADO,99.66,32.65,Apregoado
"606788208922736301_market",EURUSD,Euro vs US Dollar,compra,"60",Flâmula,2025-09-10 10:03:33.005,Flâmula rompeu a linha de resistência em 9/10 10:00. Previsão de possível movimento de alta no próximo intervalo de 5 horas até 1.1736.,1.17144,1.1682,https://component.autochartist.com/to/resources/charts/ChartPattern_606788208922736301.png?account_type=LIVE&broker_id=958&expire=1757757810&locale=pt-BR&user=BlackBots&token=d6661105d1c9cc92e5f3d5135a08a0e4&width=240&height=180,1.1736,"5 horas",Internacional,BlackBots - Trade Ideas,39.06,2025-09-10 10:03:33.006,"177736515","148098993",EXPIRADA,100.44,66.96,A mercado
"606779501952584301_pending",V.US,Visa_Inc_(V.N),venda,"1440",Canal descendente,2025-09-09 13:31:44.465,Canal descendente identificado(a) em 9/8 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 322.1075 no próximo intervalo de 16 dias.,341.11,352.585,https://component.autochartist.com/to/resources/charts/ChartPattern_606779501952584301.png?account_type=LIVE&broker_id=958&expire=1757683902&page_offset=40&locale=pt-BR&user=BlackBots&token=79f4a4063bf51932b13bf673f3b2286f&width=240&height=180,322.1075,"16 dias",Internacional,BlackBots - Trade Ideas,22.19,2025-09-09 13:31:44.466,"177529133","0",EXPIRADA,99.83,165.32,Apregoado
"606874097602613301_market",SpotBrent,Brent Crude vs US Dollar,venda,"60",Triângulo,2025-09-25 14:09:09.227,Triângulo rompeu a linha de suporte em 9/25 14:00. Previsão de possível movimento de baixa no próximo intervalo de 7 horas até 67.7434.,68.208,68.888,https://component.autochartist.com/to/resources/charts/ChartPattern_606874097602613301.png?account_type=LIVE&broker_id=958&expire=1759068547&locale=pt-BR&user=BlackBots&token=763a43979ee5161ed28874dbf8774abb&width=240&height=180,67.7434,"7 horas",Internacional,BlackBots - Trade Ideas,-99.96,2025-09-25 14:09:09.228,"182542113","150737683",FECHADO,99.96,68.3,A mercado
"606787978310184301_pending",AUDCAD,Australian Dollar vs Canadian Dollar,venda,"60",Canal ascendente,2025-09-10 09:05:43.859,Canal ascendente identificado(a) em 9/10 09:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.9125 no próximo intervalo de 10 horas.,0.9139,0.9155,https://component.autochartist.com/to/resources/charts/ChartPattern_606787978310184301.png?account_type=LIVE&broker_id=958&expire=1757754342&locale=pt-BR&user=BlackBots&token=fef2e8f95a258f5086b8cc5b2f6ff706&width=240&height=180,0.9125,"10 horas",Internacional,BlackBots - Trade Ideas,0.0,2025-09-10 09:05:43.859,"177724991","0",EXPIRADA,99.34,86.93,Apregoado
"606790098495397303_market",EURMXN,Euro vs Mexican Peso,venda,"60",Sustentação,2025-09-10 18:03:39.376,Rompeu o nível de Sustentação de 21.7558 em 9/10 18:00. Previsão de possível movimento de baixa no próximo intervalo de 1 dia até 21.6760.,21.74398,21.7824,https://component.autochartist.com/to/resources/charts/KeyLevel_606790098495397303.png?account_type=LIVE&broker_id=958&expire=1757786616&locale=pt-BR&user=BlackBots&token=b065f5bb784ba5f2d768920dca99f617&width=240&height=180,21.676,"1 dia",Internacional,BlackBots - Trade Ideas,-99.32,2025-09-10 18:03:39.376,"177825829","148177898",FECHADO,99.27,175.64,A mercado
"606787033880182301_pending",AUS200,S&P/ASX200 Index,compra,"240",Triângulo,2025-09-10 05:03:40.934,"Triângulo rompeu a linha de resistência em 9/10 05:00. Previsão de possível movimento de alta no próximo intervalo de 2 dias até 8,877.25.",8826.33,8785.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606787033880182301.png?account_type=LIVE&broker_id=958&expire=1757739819&locale=pt-BR&user=BlackBots&token=74794771ca829c99cf8c9a787e2a2e0a&width=240&height=180,8877.25,"2 dias",Internacional,BlackBots - Trade Ideas,-100.55,2025-09-10 05:03:40.935,"177688704","0",FECHADO,100.6,124.52,Apregoado
"606792932816382303_market",XAGUSD,Silver vs US Dollar,venda,"60",Sustentação,2025-09-11 06:04:21.037,Aproximando-se do nível de Sustentação de 40.48 identificado em 9/11 06:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 40.48 no próximo intervalo de 1 dia.,40.998,41.22,https://component.autochartist.com/to/resources/charts/KeyLevel_606792932816382303.png?account_type=LIVE&broker_id=958&expire=1757829858&locale=pt-BR&user=BlackBots&token=e5c3a55a2b3f1eac57c9c11cdc83157c&width=240&height=180,40.48,"1 dia",Internacional,BlackBots - Trade Ideas,-99.9,2025-09-11 06:04:21.038,"177908114","148249308",FECHADO,99.9,233.1,A mercado
"606785164226214301_pending",Coffee,Coffee Futures,venda,"240",Rectângulo,2025-09-10 17:08:11.319,Rectângulo identificado(a) em 9/9 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 375.1135 no próximo intervalo de 21 horas.,390.9,401.72,https://component.autochartist.com/to/resources/charts/ChartPattern_606785164226214301.png?account_type=LIVE&broker_id=958&expire=1757783288&page_offset=20&locale=pt-BR&user=BlackBots&token=741f7d347484c2568f25f2753309ae63&width=240&height=180,375.1135,"21 horas",Internacional,BlackBots - Trade Ideas,-22.1,2025-09-10 17:08:11.320,"177818912","0",EXPIRADA,108.2,157.87,Apregoado
"606785100701973301_market",BABA.US,Alibaba_Group_(BABA.N),compra,"60",Canal ascendente,2025-09-10 13:31:13.829,Canal ascendente identificado(a) em 9/9 20:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 163.2200 no próximo intervalo de 6 horas.,145.67,130.825,https://component.autochartist.com/to/resources/charts/ChartPattern_606785100701973301.png?account_type=LIVE&broker_id=958&expire=1757770271&page_offset=20&locale=pt-BR&user=BlackBots&token=b0dcb06c1e62897a8c766d4f5bb341f3&width=240&height=180,163.22,"10 horas",Internacional,BlackBots - Trade Ideas,17.61,2025-09-10 13:31:13.830,"177777257","148135096",EXPIRADA,100.95,119.34,A mercado
"606795759235724301_market",EURJPY,Euro vs Japanese Yen,compra,"60",Canal ascendente,2025-09-11 18:03:48.624,Canal ascendente identificado(a) em 9/11 18:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 173.13 no próximo intervalo de 7 horas.,172.813,172.52,https://component.autochartist.com/to/resources/charts/ChartPattern_606795759235724301.png?account_type=LIVE&broker_id=958&expire=1757873027&locale=pt-BR&user=BlackBots&token=e7c54875a672c435de66a66f685ee70c&width=240&height=180,173.13,"7 horas",Internacional,BlackBots - Trade Ideas,-36.33,2025-09-11 18:03:48.626,"178337733","148400440",EXPIRADA,99.48,107.63,A mercado
"9474dc4a-3c08-41d4-aabc-a50b22753eed_pending",CN50,CN50,compra,"240",Rompimento,2025-09-15 02:00:45.862,"Expectativa de rompimento de topo anterior dentro de uma tendência de alta.
",15244.3,15064.0,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1757901597158-16.png?alt=media&token=d5b17b69-4121-42bc-9d54-4e3bbd1f4655,16264.0,"2025-09-15 10:00:00",Internacional,Método Palex,-108.18,2025-09-15 02:00:45.863,"179591906","0",FECHADO,108.18,611.82,Apregoado
"606787036386234303_market",SpotBrent,Brent Crude vs US Dollar,compra,"60",Resistência,2025-09-10 05:08:15.333,Aproximando-se do nível de Resistência de 67.9210 identificado em 9/10 05:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 67.9210 no próximo intervalo de 2 dias.,67.436,67.122,https://component.autochartist.com/to/resources/charts/KeyLevel_606787036386234303.png?account_type=LIVE&broker_id=958&expire=1757740093&locale=pt-BR&user=BlackBots&token=a08cf4e7775e9202e94df55d960af028&width=240&height=180,67.921,"2 dias",Internacional,BlackBots - Trade Ideas,-101.42,2025-09-10 05:08:15.334,"177688973","148056665",FECHADO,101.42,156.66,A mercado
"606779500392038301_pending",SpotBrent,Brent Crude vs US Dollar,venda,"1440",Cunha descendente,2025-09-14 22:00:12.518,Cunha descendente identificado(a) em 9/8 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 64.1434 no próximo intervalo de 9 dias.,65.899,69.979,https://component.autochartist.com/to/resources/charts/ChartPattern_606779500392038301.png?account_type=LIVE&broker_id=958&expire=1758146409&page_offset=40&locale=pt-BR&user=BlackBots&token=020c56f642224b0ef036ffedd23b0c67&width=240&height=180,64.1434,"9 dias",Internacional,BlackBots - Trade Ideas,-45.63,2025-09-14 22:00:12.519,"179477355","0",EXPIRADA,102.0,43.89,Apregoado
"606784192607736301_market",USDJPY,US Dollar vs Japanese Yen,compra,"240",Canal descendente,2025-09-10 09:07:59.898,Canal descendente identificado(a) em 9/9 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 148.22 no próximo intervalo de 3 horas.,147.5,146.31,https://component.autochartist.com/to/resources/charts/ChartPattern_606784192607736301.png?account_type=LIVE&broker_id=958&expire=1757754475&page_offset=20&locale=pt-BR&user=BlackBots&token=1f9f9debb80222704b8c7259b91ed719&width=240&height=180,148.22,"3 horas",Internacional,BlackBots - Trade Ideas,-1.71,2025-09-10 09:07:59.898,"177725344","148088891",EXPIRADA,97.6,58.29,A mercado
"606790098495397303_pending",EURMXN,Euro vs Mexican Peso,venda,"60",Sustentação,2025-09-10 18:03:39.419,Rompeu o nível de Sustentação de 21.7558 em 9/10 18:00. Previsão de possível movimento de baixa no próximo intervalo de 1 dia até 21.6760.,21.7431,21.7824,https://component.autochartist.com/to/resources/charts/KeyLevel_606790098495397303.png?account_type=LIVE&broker_id=958&expire=1757786616&locale=pt-BR&user=BlackBots&token=b065f5bb784ba5f2d768920dca99f617&width=240&height=180,21.676,"1 dia",Internacional,BlackBots - Trade Ideas,-99.48,2025-09-10 18:03:39.419,"177825830","0",FECHADO,99.42,169.75,Apregoado
